source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	characteristics[quality]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000129-Sample-15	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run39	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f75Xx2YBlDsWuuahmyIaSDyAgBoTeIhB5RsnrxhxWc9JK8oE4bU1dWU7s8pIevspmCwvNz6fR-~ow2K4XiRFnvhhSNEtXKQ04gIvJc3xF-~1LZ4m8qyAcwHgRVnDJFLWNjLN8340sikG8nDzMxtrklBV69r3C-vHBfL0f-d65GRgrAfZVy0PmgTeepfDL~yvnwSJimscCcc~bYEZiQTLjGPEvS5LhSD6iW4DDmg9Fe0401BXj~zZihCMMLKeVa9sJInKGEOcfMnMv5neBdXzUItuTR7QkyLdJnmNZPS2b3ij~ROsjrUHhoMaMN3nLqnV07Yp0WbVdCOMhVhz6MspTQ__	1	14	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-16	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run39	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f75Xx2YBlDsWuuahmyIaSDyAgBoTeIhB5RsnrxhxWc9JK8oE4bU1dWU7s8pIevspmCwvNz6fR-~ow2K4XiRFnvhhSNEtXKQ04gIvJc3xF-~1LZ4m8qyAcwHgRVnDJFLWNjLN8340sikG8nDzMxtrklBV69r3C-vHBfL0f-d65GRgrAfZVy0PmgTeepfDL~yvnwSJimscCcc~bYEZiQTLjGPEvS5LhSD6iW4DDmg9Fe0401BXj~zZihCMMLKeVa9sJInKGEOcfMnMv5neBdXzUItuTR7QkyLdJnmNZPS2b3ij~ROsjrUHhoMaMN3nLqnV07Yp0WbVdCOMhVhz6MspTQ__	1	14	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-17	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run39	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f75Xx2YBlDsWuuahmyIaSDyAgBoTeIhB5RsnrxhxWc9JK8oE4bU1dWU7s8pIevspmCwvNz6fR-~ow2K4XiRFnvhhSNEtXKQ04gIvJc3xF-~1LZ4m8qyAcwHgRVnDJFLWNjLN8340sikG8nDzMxtrklBV69r3C-vHBfL0f-d65GRgrAfZVy0PmgTeepfDL~yvnwSJimscCcc~bYEZiQTLjGPEvS5LhSD6iW4DDmg9Fe0401BXj~zZihCMMLKeVa9sJInKGEOcfMnMv5neBdXzUItuTR7QkyLdJnmNZPS2b3ij~ROsjrUHhoMaMN3nLqnV07Yp0WbVdCOMhVhz6MspTQ__	1	14	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-18	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run39	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f75Xx2YBlDsWuuahmyIaSDyAgBoTeIhB5RsnrxhxWc9JK8oE4bU1dWU7s8pIevspmCwvNz6fR-~ow2K4XiRFnvhhSNEtXKQ04gIvJc3xF-~1LZ4m8qyAcwHgRVnDJFLWNjLN8340sikG8nDzMxtrklBV69r3C-vHBfL0f-d65GRgrAfZVy0PmgTeepfDL~yvnwSJimscCcc~bYEZiQTLjGPEvS5LhSD6iW4DDmg9Fe0401BXj~zZihCMMLKeVa9sJInKGEOcfMnMv5neBdXzUItuTR7QkyLdJnmNZPS2b3ij~ROsjrUHhoMaMN3nLqnV07Yp0WbVdCOMhVhz6MspTQ__	1	14	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-19	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run39	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f75Xx2YBlDsWuuahmyIaSDyAgBoTeIhB5RsnrxhxWc9JK8oE4bU1dWU7s8pIevspmCwvNz6fR-~ow2K4XiRFnvhhSNEtXKQ04gIvJc3xF-~1LZ4m8qyAcwHgRVnDJFLWNjLN8340sikG8nDzMxtrklBV69r3C-vHBfL0f-d65GRgrAfZVy0PmgTeepfDL~yvnwSJimscCcc~bYEZiQTLjGPEvS5LhSD6iW4DDmg9Fe0401BXj~zZihCMMLKeVa9sJInKGEOcfMnMv5neBdXzUItuTR7QkyLdJnmNZPS2b3ij~ROsjrUHhoMaMN3nLqnV07Yp0WbVdCOMhVhz6MspTQ__	1	14	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-20	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run39	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f14.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=f75Xx2YBlDsWuuahmyIaSDyAgBoTeIhB5RsnrxhxWc9JK8oE4bU1dWU7s8pIevspmCwvNz6fR-~ow2K4XiRFnvhhSNEtXKQ04gIvJc3xF-~1LZ4m8qyAcwHgRVnDJFLWNjLN8340sikG8nDzMxtrklBV69r3C-vHBfL0f-d65GRgrAfZVy0PmgTeepfDL~yvnwSJimscCcc~bYEZiQTLjGPEvS5LhSD6iW4DDmg9Fe0401BXj~zZihCMMLKeVa9sJInKGEOcfMnMv5neBdXzUItuTR7QkyLdJnmNZPS2b3ij~ROsjrUHhoMaMN3nLqnV07Yp0WbVdCOMhVhz6MspTQ__	1	14	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-11	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-12	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-13	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-14	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-15	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-16	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-17	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-18	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run40	proteomic profiling by mass spectrometry	02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/02CPTAC_CompRef_W_JHU_20180208_LUMOS_f15.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=OlnxBGXC8oBUcTGRcRGt~wlC1-vA17sXPRjZOKZBRyxGARTE8TT9O~i8KZ-e4LshuhHCnHDmcZbITSOMQ-E~AayPj75j70GtEDOc8Ac0kYAMD5lusQ4-zBWOnbeivMBthxKpeBY36CztcQXnAzBjrpoOg4nIMTKxYC3ejm6p6wzsqoj5QCX-2k-EvreZi6R5-YHSVw6OPoDl5aV3AM7m67DGzHRtfVfd53SLptEmKaC6FB7ypei3qP3svXR9VbxOO-IqGsr5MB5c~cvbQAgI8cXL2pMLV0-v~dGj6l6KF9SEhgYj~7KlCiUpNbRCghhDFRUc1uP89TBzyQTvh8gfSA__	1	15	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
